Name,ATT,MID,DEF,OVR,Year
Slovenia,73,76,71,74,2017
Romania,73,71,72,73,2017
Norway,72,75,71,73,2017
Egypt,76,70,69,72,2017
Venezuela,75,71,72,72,2017
Hungary,72,74,70,72,2017
South Africa,70,72,71,72,2017
Australia,70,71,70,72,2017
Cameroon,70,73,71,71,2017
Northern Ireland,70,72,72,71,2017
Peru,71,70,68,70,2017
Finland,71,69,70,70,2017
Bulgaria,69,70,69,70,2017
Canada,69,72,67,68,2017
Bolivia,71,67,65,67,2017
China PR,66,64,60,64,2017
India,63,59,58,60,2017
Spain,86,85,85,85,2017
Germany,82,85,83,85,2017
Brazil,87,82,85,84,2017
Belgium,85,83,84,84,2017
Argentina,87,83,80,83,2017
Portugal,85,82,82,83,2017
France,82,83,81,83,2017
Italy,81,81,85,83,2017
England,85,81,81,82,2017
Netherlands,81,81,80,81,2017
Uruguay,85,76,80,79,2017
Poland,82,77,77,79,2017
Chile,80,80,77,79,2017
Mexico,79,79,74,78,2017
Colombia,79,78,76,78,2017
Turkey,78,79,78,78,2017
Denmark,77,80,75,78,2017
Switzerland,75,78,78,78,2017
Austria,77,77,77,77,2017
Côte d'Ivoire,77,76,76,76,2017
Sweden,77,76,76,76,2017
Ireland,77,76,76,76,2017
Greece,77,74,78,76,2017
Wales,76,76,76,76,2017
Russia,76,75,74,76,2017
United States,74,76,76,76,2017
Paraguay,74,75,71,75,2017
Czech Republic,72,75,74,75,2017
Ecuador,75,75,71,74,2017
Scotland,74,75,72,74,2017
Slovenia,73,76,71,74,2017
Romania,73,71,72,73,2017
Norway,72,75,71,73,2017
Egypt,76,70,69,72,2017
Venezuela,75,71,72,72,2017
Hungary,72,74,70,72,2017
South Africa,70,72,71,72,2017
Australia,70,71,70,72,2017
Cameroon,70,73,71,71,2017
Northern Ireland,70,72,72,71,2017
Peru,71,70,68,70,2017
Finland,71,69,70,70,2017
Bulgaria,69,70,69,70,2017
Canada,69,72,67,68,2017
Bolivia,71,67,65,67,2017
China PR,66,64,60,64,2017
India,63,59,58,60,2017
Spain,86,85,85,85,2017
Germany,82,85,84,85,2017
Brazil,87,83,85,84,2017
Belgium,85,83,84,84,2017
Argentina,87,83,80,83,2017
Portugal,85,82,82,83,2017
France,82,83,81,83,2017
Italy,82,81,85,83,2017
England,85,81,81,82,2017
Netherlands,81,81,80,81,2017
Uruguay,85,76,80,79,2017
Poland,82,77,77,79,2017
Chile,79,80,77,79,2017
Colombia,79,79,76,78,2017
Mexico,79,79,74,78,2017
Turkey,78,79,78,78,2017
Denmark,76,80,75,78,2017
Switzerland,75,78,78,78,2017
Austria,77,77,77,77,2017
Côte d'Ivoire,77,76,76,76,2017
Sweden,77,76,76,76,2017
Ireland,77,76,76,76,2017
Greece,77,74,78,76,2017
Wales,76,75,76,76,2017
Russia,76,75,74,76,2017
United States,74,76,76,76,2017
Paraguay,74,75,70,75,2017
Czech Republic,72,76,74,75,2017
Ecuador,75,75,71,74,2017
Scotland,74,75,72,74,2017
Slovenia,73,76,71,74,2017
Romania,73,71,72,73,2017
Norway,72,75,71,73,2017
Egypt,77,70,69,72,2017
Venezuela,75,71,72,72,2017
Hungary,72,74,70,72,2017
South Africa,70,72,71,72,2017
Australia,70,71,70,72,2017
Cameroon,70,73,71,71,2017
Northern Ireland,70,72,72,71,2017
Peru,71,70,68,70,2017
Finland,71,69,70,70,2017
Bulgaria,69,70,69,70,2017
Canada,69,72,67,68,2017
Bolivia,71,67,66,67,2017
China PR,66,64,60,64,2017
India,63,59,58,60,2017
Spain,86,85,85,85,2017
Germany,82,85,84,85,2017
Brazil,87,83,85,84,2017
Belgium,85,83,84,84,2017
Argentina,87,83,80,83,2017
Portugal,85,82,82,83,2017
France,82,83,81,83,2017
Italy,82,81,85,83,2017
England,85,81,81,82,2017
Netherlands,81,81,80,81,2017
Uruguay,85,76,80,79,2017
Poland,82,77,77,79,2017
Chile,79,80,77,79,2017
Colombia,79,79,76,78,2017
Mexico,79,79,74,78,2017
Turkey,78,79,78,78,2017
Denmark,76,80,75,78,2017
Switzerland,75,78,78,78,2017
Austria,77,77,77,77,2017
Côte d'Ivoire,77,76,76,76,2017
Sweden,77,76,76,76,2017
Ireland,77,76,76,76,2017
Greece,77,74,78,76,2017
Wales,76,75,76,76,2017
Russia,76,75,74,76,2017
United States,74,76,76,76,2017
Paraguay,74,75,70,75,2017
Czech Republic,72,76,74,75,2017
Ecuador,75,75,71,74,2017
Scotland,74,75,72,74,2017
Slovenia,73,76,71,74,2017
Romania,73,71,72,73,2017
Norway,72,75,71,73,2017
Egypt,77,70,69,72,2017
Venezuela,75,71,72,72,2017
Hungary,72,74,70,72,2017
South Africa,70,72,71,72,2017
Australia,70,71,70,72,2017
Cameroon,70,73,71,71,2017
Northern Ireland,70,72,72,71,2017
Peru,71,70,68,70,2017
Finland,71,69,70,70,2017
Bulgaria,69,70,69,70,2017
Canada,69,72,67,68,2017
Bolivia,71,67,66,67,2017
China PR,66,64,60,64,2017
India,63,59,58,60,2017
Spain,86,85,85,85,2017
Germany,82,85,84,85,2017
Brazil,87,83,85,84,2017
Belgium,85,83,84,84,2017
Argentina,87,83,80,83,2017
Portugal,85,82,82,83,2017
France,82,83,81,83,2017
Italy,82,81,85,83,2017
England,85,81,81,82,2017
Netherlands,81,81,80,81,2017
Uruguay,85,76,80,79,2017
Poland,82,77,77,79,2017
Chile,79,80,77,79,2017
Colombia,79,79,76,78,2017
Mexico,79,79,74,78,2017
Turkey,78,79,78,78,2017
Denmark,75,78,75,78,2017
Switzerland,74,77,78,78,2017
Austria,77,77,77,77,2017
Côte d'Ivoire,77,77,76,76,2017
Sweden,77,76,76,76,2017
Ireland,77,76,76,76,2017
Greece,77,74,78,76,2017
Wales,76,75,76,76,2017
Russia,76,75,74,76,2017
United States,74,76,76,76,2017
Paraguay,74,75,70,75,2017
Czech Republic,72,76,74,75,2017
Scotland,74,75,72,74,2017
Slovenia,73,76,71,74,2017
Ecuador,74,76,71,73,2017
Romania,73,71,72,73,2017
Norway,72,75,71,73,2017
Egypt,77,71,69,72,2017
Venezuela,75,71,72,72,2017
Hungary,72,74,70,72,2017
Australia,71,71,70,72,2017
South Africa,70,72,71,72,2017
Cameroon,71,73,71,71,2017
Northern Ireland,70,72,72,71,2017
Peru,72,69,68,70,2017
Finland,71,69,70,70,2017
Bulgaria,69,70,69,70,2017
Canada,69,72,67,68,2017
Bolivia,71,67,66,67,2017
China PR,66,64,60,64,2017
India,63,59,58,60,2017
Spain,86,85,85,85,2017
Germany,82,85,84,85,2017
Brazil,87,83,85,84,2017
Belgium,85,83,84,84,2017
Argentina,87,83,80,83,2017
Portugal,85,82,82,83,2017
France,82,83,81,83,2017
Italy,82,81,85,83,2017
England,85,81,81,82,2017
Netherlands,81,81,80,81,2017
Uruguay,85,76,80,79,2017
Poland,82,77,77,79,2017
Chile,79,80,77,79,2017
Colombia,79,79,76,78,2017
Mexico,79,79,74,78,2017
Turkey,78,79,78,78,2017
Denmark,75,78,75,78,2017
Switzerland,74,77,78,78,2017
Austria,77,77,77,77,2017
Côte d'Ivoire,77,77,76,76,2017
Sweden,77,76,76,76,2017
Ireland,77,76,76,76,2017
Greece,77,74,78,76,2017
Wales,76,75,76,76,2017
Russia,76,75,74,76,2017
United States,74,76,76,76,2017
Paraguay,74,75,70,75,2017
Czech Republic,72,76,74,75,2017
Scotland,74,75,72,74,2017
Slovenia,73,76,71,74,2017
Ecuador,74,76,71,73,2017
Romania,73,71,72,73,2017
Norway,72,75,71,73,2017
Egypt,77,71,69,72,2017
Venezuela,75,71,72,72,2017
Hungary,72,74,70,72,2017
Australia,71,71,70,72,2017
South Africa,70,72,71,72,2017
Cameroon,71,73,71,71,2017
Northern Ireland,70,72,72,71,2017
Peru,72,69,68,70,2017
Finland,71,69,70,70,2017
Bulgaria,69,70,69,70,2017
Canada,69,72,67,68,2017
Bolivia,71,67,66,67,2017
China PR,66,64,60,64,2017
India,63,59,58,60,2017
Spain,86,85,86,85,2017
Germany,82,85,84,85,2017
Brazil,87,83,85,84,2017
Belgium,85,83,84,84,2017
Argentina,87,83,80,83,2017
Portugal,85,82,82,83,2017
France,82,83,81,83,2017
Italy,82,81,85,83,2017
England,85,81,81,82,2017
Netherlands,81,81,80,81,2017
Uruguay,85,76,80,79,2017
Poland,82,77,77,79,2017
Chile,79,80,77,79,2017
Colombia,79,79,76,78,2017
Mexico,79,79,74,78,2017
Turkey,78,79,78,78,2017
Denmark,75,78,75,78,2017
Switzerland,74,77,78,78,2017
Austria,77,77,77,77,2017
Côte d'Ivoire,77,77,77,76,2017
Sweden,77,76,76,76,2017
Ireland,77,76,76,76,2017
Greece,77,74,78,76,2017
Wales,76,75,76,76,2017
Russia,76,75,74,76,2017
United States,74,76,76,76,2017
Paraguay,74,75,72,75,2017
Czech Republic,73,76,74,75,2017
Ecuador,74,76,71,74,2017
Scotland,74,75,72,74,2017
Slovenia,73,76,71,74,2017
Norway,72,75,71,74,2017
Romania,73,71,72,73,2017
Egypt,76,71,69,72,2017
Venezuela,75,71,71,72,2017
Hungary,72,74,70,72,2017
Australia,71,71,70,72,2017
South Africa,70,72,72,72,2017
Cameroon,71,73,71,71,2017
Northern Ireland,70,72,72,71,2017
Peru,72,69,68,70,2017
Finland,71,69,70,70,2017
Bulgaria,69,70,69,70,2017
Canada,69,72,66,68,2017
Bolivia,71,67,66,67,2017
China PR,66,64,60,64,2017
India,63,59,58,60,2017
Spain,86,85,86,85,2017
Germany,82,85,84,85,2017
Brazil,87,83,85,84,2017
Belgium,85,83,84,84,2017
Argentina,87,83,80,83,2017
Portugal,85,82,82,83,2017
France,82,83,81,83,2017
Italy,82,81,85,83,2017
England,85,81,81,82,2017
Netherlands,81,81,80,81,2017
Uruguay,85,76,80,79,2017
Poland,82,77,77,79,2017
Chile,79,80,77,79,2017
Colombia,79,79,76,78,2017
Mexico,79,79,74,78,2017
Turkey,78,79,78,78,2017
Denmark,75,78,75,78,2017
Switzerland,74,77,78,78,2017
Austria,77,77,77,77,2017
Côte d'Ivoire,77,77,77,76,2017
Sweden,77,76,76,76,2017
Ireland,77,76,76,76,2017
Greece,77,74,78,76,2017
Wales,76,75,76,76,2017
Russia,76,75,74,76,2017
United States,74,76,76,76,2017
Paraguay,74,75,72,75,2017
Czech Republic,73,76,74,75,2017
Ecuador,74,76,71,74,2017
Scotland,74,75,72,74,2017
Slovenia,73,76,71,74,2017
Norway,72,75,71,74,2017
Romania,73,71,72,73,2017
Egypt,76,71,69,72,2017
Venezuela,75,71,71,72,2017
Hungary,72,74,70,72,2017
Australia,71,71,70,72,2017
South Africa,70,72,72,72,2017
Cameroon,71,73,71,71,2017
Northern Ireland,70,72,72,71,2017
Peru,72,69,68,70,2017
Finland,71,69,70,70,2017
Bulgaria,69,70,69,70,2017
Canada,69,69,65,68,2017
Bolivia,71,67,66,67,2017
China PR,66,64,60,64,2017
India,63,59,58,60,2017
Spain,86,85,86,85,2017
Germany,82,85,84,85,2017
Brazil,87,82,85,84,2017
Belgium,85,83,84,84,2017
Argentina,87,83,80,83,2017
Portugal,85,82,82,83,2017
France,82,83,81,83,2017
Italy,82,81,85,83,2017
England,85,81,81,82,2017
Netherlands,81,81,80,81,2017
Uruguay,85,76,80,79,2017
Poland,82,77,78,79,2017
Chile,80,80,77,79,2017
Switzerland,74,78,78,79,2017
Colombia,79,79,76,78,2017
Mexico,79,78,74,78,2017
Turkey,78,79,78,78,2017
Denmark,75,78,75,78,2017
Austria,77,77,77,77,2017
Côte d'Ivoire,77,77,77,76,2017
Sweden,77,76,76,76,2017
Greece,77,74,78,76,2017
Ireland,76,76,76,76,2017
Wales,76,75,76,76,2017
Russia,76,75,74,76,2017
United States,75,76,76,75,2017
Paraguay,74,75,72,75,2017
Czech Republic,73,76,74,75,2017
Ecuador,74,76,71,74,2017
Scotland,74,75,72,74,2017
Slovenia,73,76,71,74,2017
Norway,73,74,71,73,2017
Romania,73,71,72,73,2017
Egypt,76,71,69,72,2017
Venezuela,75,71,71,72,2017
Hungary,72,74,70,72,2017
Australia,71,71,70,72,2017
South Africa,70,72,72,72,2017
Cameroon,71,73,71,71,2017
Northern Ireland,70,72,72,71,2017
Peru,72,69,68,70,2017
Finland,71,69,70,70,2017
Bulgaria,69,70,69,70,2017
Canada,69,69,65,68,2017
Bolivia,71,67,66,67,2017
China PR,66,64,60,64,2017
India,63,59,58,60,2017
Spain,86,85,86,85,2017
Germany,82,85,84,85,2017
Brazil,87,82,85,84,2017
Belgium,85,83,84,84,2017
Argentina,87,83,80,83,2017
Portugal,85,82,82,83,2017
France,82,83,81,83,2017
Italy,82,81,85,83,2017
England,85,81,81,82,2017
Netherlands,81,81,80,81,2017
Uruguay,85,76,80,79,2017
Poland,82,77,78,79,2017
Chile,80,80,77,79,2017
Switzerland,74,78,78,79,2017
Colombia,79,79,76,78,2017
Mexico,79,78,74,78,2017
Turkey,78,79,78,78,2017
Denmark,75,78,75,78,2017
Austria,77,77,77,77,2017
Côte d'Ivoire,77,77,77,76,2017
Sweden,77,76,76,76,2017
Greece,77,74,78,76,2017
Ireland,76,76,76,76,2017
Wales,76,75,76,76,2017
Russia,76,75,74,76,2017
United States,75,76,76,75,2017
Paraguay,74,75,72,75,2017
Czech Republic,73,76,74,75,2017
Ecuador,74,76,71,74,2017
Scotland,74,75,72,74,2017
Slovenia,73,76,71,74,2017
Norway,73,74,71,73,2017
Romania,73,71,72,73,2017
Egypt,76,71,69,72,2017
Venezuela,75,71,71,72,2017
Hungary,72,74,70,72,2017
Australia,71,71,70,72,2017
South Africa,70,72,72,72,2017
Cameroon,71,73,71,71,2017
Northern Ireland,70,72,72,71,2017
Peru,72,69,68,70,2017
Finland,71,69,70,70,2017
Bulgaria,69,70,69,70,2017
Canada,69,69,65,68,2017
Bolivia,71,67,66,67,2017
China PR,66,64,60,64,2017
India,63,59,58,60,2017
Spain,86,85,86,85,2017
Germany,82,85,84,85,2017
Brazil,87,82,85,84,2017
Belgium,85,83,84,84,2017
Argentina,87,83,80,83,2017
Portugal,85,82,82,83,2017
France,82,83,81,83,2017
Italy,82,81,85,83,2017
England,85,81,81,82,2017
Netherlands,81,81,80,81,2017
Uruguay,85,76,80,79,2017
Poland,82,77,77,79,2017
Chile,79,80,77,79,2017
Colombia,79,79,76,78,2017
Mexico,79,78,74,78,2017
Turkey,78,79,78,78,2017
Denmark,75,78,75,78,2017
Switzerland,74,77,78,78,2017
Austria,77,77,77,77,2017
Côte d'Ivoire,77,77,77,76,2017
Sweden,77,76,76,76,2017
Greece,77,74,78,76,2017
Russia,76,76,74,76,2017
Wales,76,75,76,76,2017
Ireland,76,76,76,75,2017
United States,75,76,76,75,2017
Paraguay,74,75,72,75,2017
Czech Republic,73,76,74,75,2017
Ecuador,74,76,71,74,2017
Scotland,74,75,72,74,2017
Slovenia,73,76,71,74,2017
Norway,73,74,71,73,2017
Romania,73,71,72,73,2017
Egypt,76,71,69,72,2017
Venezuela,75,71,71,72,2017
Hungary,72,73,70,72,2017
Australia,71,71,70,72,2017
South Africa,70,72,72,72,2017
Cameroon,71,73,71,71,2017
Northern Ireland,70,72,72,71,2017
Peru,72,69,68,70,2017
Finland,71,69,70,70,2017
Bulgaria,69,70,69,70,2017
Canada,68,69,65,68,2017
Bolivia,71,67,66,67,2017
China PR,66,64,60,64,2017
India,63,59,58,60,2017
Spain,86,85,86,85,2017
Germany,82,85,84,85,2017
Brazil,87,82,85,84,2017
Belgium,85,83,84,84,2017
Argentina,87,83,80,83,2017
Portugal,85,82,82,83,2017
France,82,83,81,83,2017
Italy,82,81,85,83,2017
England,85,81,81,82,2017
Netherlands,81,81,80,81,2017
Uruguay,85,76,80,79,2017
Poland,82,77,77,79,2017
Chile,79,80,77,79,2017
Colombia,79,79,76,78,2017
Mexico,79,78,74,78,2017
Turkey,78,79,78,78,2017
Denmark,75,78,75,78,2017
Switzerland,74,77,78,78,2017
Austria,77,77,77,77,2017
Côte d'Ivoire,77,77,77,76,2017
Sweden,77,76,76,76,2017
Greece,77,74,78,76,2017
Russia,76,76,74,76,2017
Wales,76,75,76,76,2017
Ireland,76,76,76,75,2017
United States,75,76,76,75,2017
Paraguay,74,75,72,75,2017
Czech Republic,73,76,74,75,2017
Ecuador,74,76,71,74,2017
Scotland,74,75,72,74,2017
Slovenia,73,76,71,74,2017
Norway,73,74,71,73,2017
Romania,73,71,72,73,2017
Egypt,76,71,69,72,2017
Venezuela,75,71,71,72,2017
Hungary,72,73,70,72,2017
Australia,71,71,70,72,2017
South Africa,70,72,72,72,2017
Cameroon,71,73,71,71,2017
Northern Ireland,70,72,72,71,2017
Peru,72,69,68,70,2017
Finland,71,69,70,70,2017
Bulgaria,69,70,69,70,2017
Canada,68,69,65,68,2017
Bolivia,71,67,66,67,2017
China PR,66,64,60,64,2017
India,63,59,58,60,2017
Spain,86,85,86,85,2017
Germany,82,85,84,85,2017
Brazil,87,82,85,84,2017
Belgium,85,83,84,84,2017
Argentina,87,83,80,83,2017
Portugal,85,82,82,83,2017
France,82,83,81,83,2017
Italy,82,81,85,83,2017
England,85,81,81,82,2017
Netherlands,81,81,80,81,2017
Uruguay,85,76,80,80,2017
Poland,82,77,77,79,2017
Chile,79,80,77,79,2017
Colombia,79,79,76,78,2017
Mexico,79,78,74,78,2017
Turkey,78,79,78,78,2017
Denmark,76,79,75,78,2017
Switzerland,74,78,78,78,2017
Austria,78,77,77,77,2017
Côte d'Ivoire,77,77,76,76,2017
Sweden,77,76,76,76,2017
Greece,77,74,78,76,2017
Russia,76,76,74,76,2017
Wales,76,75,76,76,2017
Ireland,76,76,76,75,2017
United States,75,76,76,75,2017
Paraguay,74,75,72,75,2017
Czech Republic,73,76,74,75,2017
Ecuador,74,76,71,74,2017
Scotland,74,75,71,74,2017
Slovenia,73,76,70,74,2017
Romania,73,71,72,73,2017
Norway,72,75,71,73,2017
Egypt,76,71,69,72,2017
Venezuela,75,71,71,72,2017
Hungary,72,73,70,72,2017
Australia,71,71,70,72,2017
South Africa,70,72,72,72,2017
Cameroon,71,73,71,71,2017
Northern Ireland,69,72,72,71,2017
Peru,72,69,68,70,2017
Finland,71,69,70,70,2017
Bulgaria,69,70,69,70,2017
Canada,68,69,65,68,2017
Bolivia,71,67,66,67,2017
China PR,66,64,60,64,2017
India,63,59,58,60,2017
Spain,86,85,86,85,2017
Germany,82,85,84,85,2017
Brazil,87,82,85,84,2017
Belgium,85,83,84,84,2017
Argentina,87,83,80,83,2017
Portugal,85,82,82,83,2017
France,82,83,81,83,2017
Italy,82,81,85,83,2017
England,85,81,81,82,2017
Netherlands,81,81,80,81,2017
Uruguay,85,76,80,80,2017
Poland,82,77,77,79,2017
Chile,79,80,77,79,2017
Colombia,79,79,76,78,2017
Mexico,79,78,74,78,2017
Turkey,78,79,78,78,2017
Denmark,76,79,75,78,2017
Switzerland,74,78,78,78,2017
Austria,78,77,77,77,2017
Côte d'Ivoire,77,77,76,76,2017
Sweden,77,76,76,76,2017
Greece,77,74,78,76,2017
Russia,76,76,74,76,2017
Wales,76,75,76,76,2017
Ireland,76,76,76,75,2017
United States,75,76,76,75,2017
Paraguay,74,75,72,75,2017
Czech Republic,73,76,74,75,2017
Ecuador,74,76,71,74,2017
Scotland,74,75,71,74,2017
Slovenia,73,76,70,74,2017
Romania,73,71,72,73,2017
Norway,72,75,71,73,2017
Egypt,76,71,69,72,2017
Venezuela,75,71,71,72,2017
Hungary,72,73,70,72,2017
Australia,71,71,70,72,2017
South Africa,70,72,72,72,2017
Cameroon,71,73,71,71,2017
Northern Ireland,69,72,72,71,2017
Peru,72,69,68,70,2017
Finland,71,69,70,70,2017
Bulgaria,69,70,69,70,2017
Canada,68,69,65,68,2017
Bolivia,71,67,66,67,2017
China PR,66,64,60,64,2017
India,63,59,58,60,2017
Spain,86,85,86,85,2017
Germany,82,86,84,85,2017
Brazil,87,82,85,84,2017
Belgium,85,83,84,84,2017
Argentina,87,83,80,83,2017
Portugal,85,82,82,83,2017
France,82,83,81,83,2017
Italy,82,81,85,83,2017
England,85,81,81,82,2017
Netherlands,81,81,80,81,2017
Uruguay,85,76,80,80,2017
Poland,82,77,77,79,2017
Chile,79,80,77,79,2017
Colombia,79,79,76,78,2017
Mexico,79,78,74,78,2017
Turkey,78,79,78,78,2017
Denmark,76,79,76,78,2017
Switzerland,74,78,78,78,2017
Austria,78,77,77,77,2017
Côte d'Ivoire,77,77,76,76,2017
Sweden,77,76,76,76,2017
Greece,77,74,78,76,2017
Russia,76,76,74,76,2017
Wales,76,75,76,76,2017
Ireland,76,76,76,75,2017
United States,75,76,76,75,2017
Paraguay,74,75,72,75,2017
Czech Republic,73,76,74,75,2017
Ecuador,74,76,71,74,2017
Scotland,74,75,71,74,2017
Slovenia,73,76,70,74,2017
Romania,74,71,72,73,2017
Norway,72,75,71,73,2017
Egypt,76,71,69,72,2017
Venezuela,75,71,71,72,2017
Hungary,72,73,70,72,2017
Australia,71,71,70,72,2017
South Africa,70,72,72,72,2017
Cameroon,71,73,71,71,2017
Northern Ireland,69,72,72,71,2017
Peru,72,69,68,70,2017
Finland,71,70,70,70,2017
Bulgaria,69,70,69,70,2017
Canada,68,69,65,68,2017
Bolivia,71,67,66,67,2017
China PR,66,64,60,64,2017
India,63,59,58,60,2017
Spain,86,85,86,85,2017
Germany,82,86,84,85,2017
Brazil,87,82,85,84,2017
Belgium,85,83,84,84,2017
Argentina,87,83,80,83,2017
Portugal,85,82,82,83,2017
France,82,83,81,83,2017
Italy,82,81,85,83,2017
England,85,81,81,82,2017
Netherlands,81,81,80,81,2017
Uruguay,85,76,80,80,2017
Poland,82,77,77,79,2017
Chile,79,80,77,79,2017
Colombia,79,79,76,78,2017
Mexico,79,78,74,78,2017
Turkey,78,79,78,78,2017
Denmark,76,79,76,78,2017
Switzerland,74,78,78,78,2017
Austria,78,77,77,77,2017
Côte d'Ivoire,77,77,76,76,2017
Sweden,77,76,76,76,2017
Greece,77,74,78,76,2017
Russia,76,76,74,76,2017
Wales,76,75,76,76,2017
Ireland,76,76,76,75,2017
United States,75,76,76,75,2017
Paraguay,74,75,72,75,2017
Czech Republic,73,76,74,75,2017
Ecuador,74,76,71,74,2017
Scotland,74,75,71,74,2017
Slovenia,73,76,70,74,2017
Romania,74,71,72,73,2017
Norway,72,75,71,73,2017
Egypt,76,71,69,72,2017
Venezuela,75,71,71,72,2017
Hungary,72,73,70,72,2017
Australia,71,71,70,72,2017
South Africa,70,72,72,72,2017
Cameroon,71,73,71,71,2017
Northern Ireland,69,72,72,71,2017
Peru,72,69,68,70,2017
Finland,71,70,70,70,2017
Bulgaria,69,70,69,70,2017
Canada,68,69,65,68,2017
Bolivia,71,67,66,67,2017
China PR,66,64,60,64,2017
India,63,59,58,60,2017
Spain,84,85,85,85,2017
Germany,82,86,84,85,2017
Brazil,87,82,85,84,2017
Belgium,85,83,84,84,2017
Argentina,87,83,80,83,2017
Portugal,85,82,82,83,2017
France,82,83,81,83,2017
Italy,82,81,85,83,2017
England,85,81,81,82,2017
Netherlands,81,81,80,81,2017
Uruguay,85,76,80,80,2017
Poland,82,77,77,79,2017
Chile,79,80,77,79,2017
Colombia,79,79,76,78,2017
Mexico,79,78,74,78,2017
Turkey,78,79,78,78,2017
Denmark,76,79,76,78,2017
Switzerland,74,78,78,78,2017
Austria,78,77,77,77,2017
Côte d'Ivoire,77,77,76,76,2017
Sweden,77,76,76,76,2017
Greece,77,74,78,76,2017
Russia,76,76,74,76,2017
Wales,76,75,76,76,2017
Ireland,76,76,76,75,2017
United States,75,75,76,75,2017
Paraguay,74,75,72,75,2017
Czech Republic,73,76,74,75,2017
Ecuador,74,76,71,74,2017
Scotland,74,75,71,74,2017
Slovenia,73,76,70,74,2017
Romania,74,71,72,73,2017
Norway,72,75,71,73,2017
Egypt,76,71,69,72,2017
Venezuela,75,71,71,72,2017
Hungary,72,73,70,72,2017
Australia,71,71,71,72,2017
South Africa,70,72,72,72,2017
Cameroon,71,73,71,71,2017
Northern Ireland,69,72,72,71,2017
Peru,72,69,68,70,2017
Finland,71,70,70,70,2017
Bulgaria,69,70,69,70,2017
Canada,68,69,65,68,2017
Bolivia,71,67,66,67,2017
China PR,66,64,60,64,2017
India,63,59,58,60,2017
Spain,84,85,85,85,2017
Germany,82,86,84,85,2017
Brazil,87,82,85,84,2017
Belgium,85,83,84,84,2017
Argentina,87,83,80,83,2017
Portugal,85,82,82,83,2017
France,82,83,81,83,2017
Italy,82,81,85,83,2017
England,85,81,81,82,2017
Netherlands,81,81,80,81,2017
Uruguay,85,76,80,80,2017
Poland,82,77,77,79,2017
Chile,79,80,77,79,2017
Colombia,79,79,76,78,2017
Mexico,79,78,74,78,2017
Turkey,78,79,78,78,2017
Denmark,76,79,76,78,2017
Switzerland,74,78,78,78,2017
Austria,78,77,77,77,2017
Côte d'Ivoire,77,77,76,76,2017
Sweden,77,76,76,76,2017
Greece,77,74,78,76,2017
Russia,76,76,74,76,2017
Wales,76,75,76,76,2017
Ireland,76,76,76,75,2017
United States,75,75,76,75,2017
Paraguay,74,75,72,75,2017
Czech Republic,73,76,74,75,2017
Ecuador,74,76,71,74,2017
Scotland,74,75,71,74,2017
Slovenia,73,76,70,74,2017
Romania,74,71,72,73,2017
Norway,72,75,71,73,2017
Egypt,76,71,69,72,2017
Venezuela,75,71,71,72,2017
Hungary,72,73,70,72,2017
Australia,71,71,71,72,2017
South Africa,70,72,72,72,2017
Cameroon,71,73,71,71,2017
Northern Ireland,69,72,72,71,2017
Peru,72,69,68,70,2017
Finland,71,70,70,70,2017
Bulgaria,69,70,69,70,2017
Canada,68,69,65,68,2017
Bolivia,71,67,66,67,2017
China PR,66,64,60,64,2017
India,63,59,58,60,2017
Spain,84,85,85,85,2017
Germany,82,86,84,85,2017
Brazil,87,82,85,84,2017
Belgium,85,83,84,84,2017
Argentina,87,83,80,83,2017
Portugal,85,82,82,83,2017
France,82,83,81,83,2017
Italy,82,81,85,83,2017
England,85,81,81,82,2017
Netherlands,81,81,80,81,2017
Uruguay,85,76,80,80,2017
Poland,82,77,77,79,2017
Chile,79,80,77,79,2017
Colombia,79,79,76,78,2017
Mexico,79,78,74,78,2017
Turkey,78,79,78,78,2017
Denmark,76,79,76,78,2017
Switzerland,74,78,78,78,2017
Austria,78,77,77,77,2017
Côte d'Ivoire,77,77,76,76,2017
Sweden,77,76,76,76,2017
Greece,77,74,78,76,2017
Russia,76,76,74,76,2017
Wales,76,75,76,76,2017
Ireland,76,76,76,75,2017
United States,75,75,76,75,2017
Paraguay,74,75,72,75,2017
Czech Republic,73,76,74,75,2017
Ecuador,74,76,71,74,2017
Scotland,74,75,71,74,2017
Slovenia,73,76,70,74,2017
Romania,74,71,72,73,2017
Norway,72,75,70,73,2017
Egypt,76,71,69,72,2017
Venezuela,75,71,71,72,2017
Hungary,72,73,70,72,2017
Australia,71,71,71,72,2017
South Africa,70,72,72,72,2017
Cameroon,71,73,71,71,2017
Northern Ireland,69,72,72,71,2017
Peru,72,69,68,70,2017
Finland,71,70,70,70,2017
Bulgaria,69,70,69,70,2017
Canada,68,69,65,68,2017
Bolivia,71,67,66,67,2017
China PR,66,64,60,64,2017
India,63,59,58,60,2017
Spain,84,85,85,85,2017
Germany,82,86,84,85,2017
Brazil,87,82,85,84,2017
Belgium,85,83,84,84,2017
Argentina,87,83,80,83,2017
Portugal,85,82,82,83,2017
France,82,83,81,83,2017
Italy,82,81,85,83,2017
England,85,81,81,82,2017
Netherlands,81,81,80,81,2017
Uruguay,85,76,80,80,2017
Poland,82,77,77,79,2017
Chile,79,80,77,79,2017
